Número de experimentos, Número de universidades, Número de factores a evaluar, Aciertos en el primero(%), Desviación Típica Aciertos con el primero, Aciertos(%), Desviación Típica Aciertos, Falsos positivos(%), Desviación Típica Falsos positivos, Falsos negativos(%), Desviación Típica Falsos negativos
1,9,16,100.0,0.0,100.0,26.666666666666668,0.0,0.0,0.0,0.0
1,10,16,100.0,0.0,100.0,28.460498941515414,0.0,0.0,0.0,0.0
1,11,16,100.0,0.0,100.0,30.15113445777636,0.0,0.0,0.0,0.0
1,12,16,100.0,0.0,100.0,31.75426480542942,0.0,0.0,0.0,0.0
1,13,16,100.0,0.0,100.0,33.282011773513744,0.0,0.0,0.0,0.0
1,14,16,100.0,0.0,100.0,34.74396144861517,0.0,0.0,0.0,0.0
1,15,16,100.0,0.0,100.0,36.14784456460256,0.0,0.0,0.0,0.0
1,16,16,100.0,0.0,100.0,37.5,0.0,0.0,0.0,0.0
1,17,16,100.0,0.0,100.0,38.80570000581328,0.0,0.0,0.0,0.0
1,18,16,100.0,0.0,100.0,40.069384267237695,0.0,0.0,0.0,0.0
1,19,16,100.0,0.0,100.0,41.29483209670112,0.0,0.0,0.0,0.0
1,20,16,100.0,0.0,100.0,42.485291572496,0.0,0.0,0.0,0.0
1,21,16,100.0,0.0,100.0,43.643578047198474,0.0,0.0,0.0,0.0
1,22,16,100.0,0.0,100.0,44.77215043467819,0.0,0.0,0.0,0.0
1,23,16,100.0,0.0,100.0,45.87317109255645,0.0,0.0,0.0,0.0
1,24,16,100.0,0.0,100.0,46.94855340334424,0.0,0.0,0.0,0.0
1,25,16,100.0,0.0,100.0,48.0,0.0,0.0,0.0,0.0
1,26,16,100.0,0.0,100.0,49.02903378454601,0.0,0.0,0.0,0.0
1,27,16,100.0,0.0,100.0,50.03702332976757,0.0,0.0,0.0,0.0
1,28,16,100.0,0.0,100.0,51.025203856245675,0.0,0.0,0.0,0.0
1,29,16,100.0,0.0,100.0,51.99469468957452,0.0,0.0,0.0,0.0
1,30,16,100.0,0.0,100.0,52.94651389216606,0.0,0.0,0.0,0.0
1,31,16,100.0,0.0,100.0,53.88159060803247,0.0,0.0,0.0,0.0
1,32,16,100.0,0.0,100.0,54.800775541957435,0.0,0.0,0.0,0.0
1,33,16,100.0,0.0,100.0,55.70484990582331,0.0,0.0,0.0,0.0
1,34,16,100.0,0.0,100.0,56.59453309702792,0.0,0.0,0.0,0.0
1,35,16,100.0,0.0,100.0,57.47048932153913,0.0,0.0,0.0,0.0
1,36,16,100.0,0.0,100.0,58.333333333333336,0.0,0.0,0.0,0.0
1,37,16,100.0,0.0,100.0,59.18363542992862,0.0,0.0,0.0,0.0
1,38,16,100.0,0.0,100.0,60.02192581838214,0.0,0.0,0.0,0.0
1,39,16,100.0,0.0,100.0,60.84869844593311,0.0,0.0,0.0,0.0
1,40,16,100.0,0.0,100.0,61.6644143732834,0.0,0.0,0.0,0.0
1,41,16,100.0,0.0,100.0,62.46950475544243,0.0,0.0,0.0,0.0
1,42,16,100.0,0.0,100.0,63.264373484457685,0.0,0.0,0.0,0.0
1,43,16,100.0,0.0,100.0,64.04939953969397,0.0,0.0,0.0,0.0
1,44,16,100.0,0.0,100.0,64.82493908421918,0.0,0.0,0.0,0.0
1,45,16,100.0,0.0,100.0,65.59132733999384,0.0,0.0,0.0,0.0
1,46,16,100.0,0.0,100.0,66.34888026970371,0.0,0.0,0.0,0.0
1,47,16,100.0,0.0,100.0,67.0978960890315,0.0,0.0,0.0,0.0
1,48,16,100.0,0.0,100.0,67.83865662978103,0.0,0.0,0.0,0.0
1,49,16,99.99999999999999,7.771561172376096e-15,100.0,68.57142857142857,0.0,0.0,0.0,0.0
1,50,16,100.0,0.0,100.0,69.29646455628166,0.0,0.0,0.0,0.0
1,51,16,100.0,0.0,100.0,70.0140042014005,0.0,0.0,0.0,0.0
1,52,16,100.0,0.0,100.0,70.72427501871671,0.0,0.0,0.0,0.0
1,53,16,100.0,0.0,100.0,71.42749325331829,0.0,0.0,0.0,0.0
1,54,16,100.0,0.0,100.0,72.12386464861581,0.0,0.0,0.0,0.0
1,55,16,100.0,0.0,100.0,72.81358514603015,0.0,0.0,0.0,0.0
1,56,16,100.0,0.0,100.0,73.49684152591671,0.0,0.0,0.0,0.0
1,57,16,100.0,0.0,100.0,74.17381199564245,0.0,0.0,0.0,0.0
1,58,16,100.0,0.0,100.0,74.84466673004185,0.0,0.0,0.0,0.0
1,59,16,100.0,0.0,100.0,75.50956836887785,0.0,0.0,0.0,0.0
1,60,16,100.0,0.0,100.0,76.16867247541254,0.0,0.0,0.0,0.0
1,61,16,100.0,0.0,100.0,76.82212795973759,0.0,0.0,0.0,0.0
1,62,16,100.0,0.0,100.0,77.47007747011621,0.0,0.0,0.0,0.0
1,63,16,100.0,0.0,100.0,78.11265775524029,0.0,0.0,0.0,0.0
1,64,16,100.0,0.0,100.0,78.75,0.0,0.0,0.0,0.0
1,65,16,100.0,0.0,100.0,79.38223013709342,0.0,0.0,0.0,0.0
1,66,16,100.0,0.0,100.0,80.00946913656628,0.0,0.0,0.0,0.0
1,67,16,100.0,0.0,100.0,80.63183327516145,0.0,0.0,0.0,0.0
1,68,16,100.0,0.0,100.0,81.24943438717155,0.0,0.0,0.0,0.0
